Entry_ID,Date Announced,Detected District,Detected State,State code,Num Cases,Current Status
593674,08-05-2021,Cooch Behar,West Bengal,WB,228,Hospitalized
593675,08-05-2021,Darjeeling,West Bengal,WB,535,Hospitalized
593676,08-05-2021,Kalimpong,West Bengal,WB,41,Hospitalized
593677,08-05-2021,Jalpaiguri,West Bengal,WB,278,Hospitalized
593678,08-05-2021,Uttar Dinajpur,West Bengal,WB,364,Hospitalized
593679,08-05-2021,Dakshin Dinajpur,West Bengal,WB,252,Hospitalized
593680,08-05-2021,Malda,West Bengal,WB,597,Hospitalized
593681,08-05-2021,Murshidabad,West Bengal,WB,490,Hospitalized
593682,08-05-2021,Nadia,West Bengal,WB,932,Hospitalized
593683,08-05-2021,Birbhum,West Bengal,WB,785,Hospitalized
593684,08-05-2021,Purulia,West Bengal,WB,218,Hospitalized
593685,08-05-2021,Bankura,West Bengal,WB,407,Hospitalized
593686,08-05-2021,Jhargram,West Bengal,WB,108,Hospitalized
593687,08-05-2021,Paschim Medinipur,West Bengal,WB,786,Hospitalized
593688,08-05-2021,Purba Medinipur,West Bengal,WB,655,Hospitalized
593689,08-05-2021,Purba Bardhaman,West Bengal,WB,744,Hospitalized
593690,08-05-2021,Paschim Bardhaman,West Bengal,WB,941,Hospitalized
593691,08-05-2021,Howrah,West Bengal,WB,1196,Hospitalized
593692,08-05-2021,Hooghly,West Bengal,WB,947,Hospitalized
593693,08-05-2021,North 24 Parganas,West Bengal,WB,3982,Hospitalized
593694,08-05-2021,South 24 Parganas,West Bengal,WB,962,Hospitalized
593695,08-05-2021,Kolkata,West Bengal,WB,3961,Hospitalized
593696,08-05-2021,Alipurduar,West Bengal,WB,60,Recovered
593697,08-05-2021,Cooch Behar,West Bengal,WB,214,Recovered
593698,08-05-2021,Darjeeling,West Bengal,WB,535,Recovered
593699,08-05-2021,Kalimpong,West Bengal,WB,31,Recovered
593700,08-05-2021,Jalpaiguri,West Bengal,WB,234,Recovered
593701,08-05-2021,Uttar Dinajpur,West Bengal,WB,297,Recovered
593702,08-05-2021,Dakshin Dinajpur,West Bengal,WB,189,Recovered
593703,08-05-2021,Malda,West Bengal,WB,587,Recovered
593704,08-05-2021,Murshidabad,West Bengal,WB,589,Recovered
593705,08-05-2021,Nadia,West Bengal,WB,755,Recovered
593706,08-05-2021,Birbhum,West Bengal,WB,803,Recovered
593707,08-05-2021,Purulia,West Bengal,WB,278,Recovered
593708,08-05-2021,Bankura,West Bengal,WB,379,Recovered
593709,08-05-2021,Jhargram,West Bengal,WB,112,Recovered
593710,08-05-2021,Paschim Medinipur,West Bengal,WB,406,Recovered
593711,08-05-2021,Purba Medinipur,West Bengal,WB,584,Recovered
593712,08-05-2021,Purba Bardhaman,West Bengal,WB,497,Recovered
593713,08-05-2021,Paschim Bardhaman,West Bengal,WB,886,Recovered
593714,08-05-2021,Howrah,West Bengal,WB,963,Recovered
593715,08-05-2021,Hooghly,West Bengal,WB,896,Recovered
593716,08-05-2021,North 24 Parganas,West Bengal,WB,3988,Recovered
593717,08-05-2021,South 24 Parganas,West Bengal,WB,977,Recovered
593718,08-05-2021,Kolkata,West Bengal,WB,3983,Recovered
593719,08-05-2021,Alipurduar,West Bengal,WB,1,Deceased
593720,08-05-2021,Darjeeling,West Bengal,WB,4,Deceased
593721,08-05-2021,Jalpaiguri,West Bengal,WB,5,Deceased
593722,08-05-2021,Uttar Dinajpur,West Bengal,WB,3,Deceased
593723,08-05-2021,Dakshin Dinajpur,West Bengal,WB,1,Deceased
593724,08-05-2021,Nadia,West Bengal,WB,1,Deceased
593725,08-05-2021,Birbhum,West Bengal,WB,3,Deceased
593726,08-05-2021,Purulia,West Bengal,WB,2,Deceased
593727,08-05-2021,Bankura,West Bengal,WB,3,Deceased
593728,08-05-2021,Paschim Medinipur,West Bengal,WB,5,Deceased
593729,08-05-2021,Paschim Bardhaman,West Bengal,WB,4,Deceased
593730,08-05-2021,Howrah,West Bengal,WB,6,Deceased
593731,08-05-2021,Hooghly,West Bengal,WB,9,Deceased
593732,08-05-2021,North 24 Parganas,West Bengal,WB,39,Deceased
593733,08-05-2021,South 24 Parganas,West Bengal,WB,7,Deceased
593734,08-05-2021,Kolkata,West Bengal,WB,34,Deceased
593735,08-05-2021,Banswara,Rajasthan,RJ,161,Hospitalized
593736,08-05-2021,Ajmer,Rajasthan,RJ,487,Hospitalized
593737,08-05-2021,Alwar,Rajasthan,RJ,1003,Hospitalized
593738,08-05-2021,Baran,Rajasthan,RJ,238,Hospitalized
593739,08-05-2021,Barmer,Rajasthan,RJ,318,Hospitalized
593740,08-05-2021,Bharatpur,Rajasthan,RJ,309,Hospitalized
593741,08-05-2021,Bhilwara,Rajasthan,RJ,355,Hospitalized
593742,08-05-2021,Bikaner,Rajasthan,RJ,505,Hospitalized
593743,08-05-2021,Bundi,Rajasthan,RJ,124,Hospitalized
593744,08-05-2021,Chittorgarh,Rajasthan,RJ,684,Hospitalized
593745,08-05-2021,Churu,Rajasthan,RJ,638,Hospitalized
593746,08-05-2021,Dausa,Rajasthan,RJ,404,Hospitalized
593747,08-05-2021,Dholpur,Rajasthan,RJ,290,Hospitalized
593748,08-05-2021,Dungarpur,Rajasthan,RJ,389,Hospitalized
593749,08-05-2021,Ganganagar,Rajasthan,RJ,99,Hospitalized
593750,08-05-2021,Hanumangarh,Rajasthan,RJ,227,Hospitalized
593751,08-05-2021,Jaipur,Rajasthan,RJ,4202,Hospitalized
593752,08-05-2021,Jaisalmer,Rajasthan,RJ,402,Hospitalized
593753,08-05-2021,Jalore,Rajasthan,RJ,172,Hospitalized
593754,08-05-2021,Jhalawar,Rajasthan,RJ,371,Hospitalized
593755,08-05-2021,Jhunjhunu,Rajasthan,RJ,370,Hospitalized
593756,08-05-2021,Jodhpur,Rajasthan,RJ,1852,Hospitalized
593757,08-05-2021,Karauli,Rajasthan,RJ,181,Hospitalized
593758,08-05-2021,Kota,Rajasthan,RJ,748,Hospitalized
593759,08-05-2021,Nagaur,Rajasthan,RJ,201,Hospitalized
593760,08-05-2021,Pali,Rajasthan,RJ,345,Hospitalized
593761,08-05-2021,Pratapgarh,Rajasthan,RJ,201,Hospitalized
593762,08-05-2021,Rajsamand,Rajasthan,RJ,255,Hospitalized
593763,08-05-2021,Banswara,Rajasthan,RJ,336,Recovered
593764,08-05-2021,Ajmer,Rajasthan,RJ,790,Recovered
593765,08-05-2021,Alwar,Rajasthan,RJ,1123,Recovered
593766,08-05-2021,Baran,Rajasthan,RJ,683,Recovered
593767,08-05-2021,Barmer,Rajasthan,RJ,129,Recovered
593768,08-05-2021,Bharatpur,Rajasthan,RJ,87,Recovered
593769,08-05-2021,Bhilwara,Rajasthan,RJ,190,Recovered
593770,08-05-2021,Bikaner,Rajasthan,RJ,414,Recovered
593771,08-05-2021,Bundi,Rajasthan,RJ,148,Recovered
593772,08-05-2021,Chittorgarh,Rajasthan,RJ,729,Recovered
593773,08-05-2021,Churu,Rajasthan,RJ,36,Recovered
593774,08-05-2021,Dausa,Rajasthan,RJ,303,Recovered
593775,08-05-2021,Dholpur,Rajasthan,RJ,254,Recovered
593776,08-05-2021,Dungarpur,Rajasthan,RJ,368,Recovered
593777,08-05-2021,Ganganagar,Rajasthan,RJ,30,Recovered
593778,08-05-2021,Hanumangarh,Rajasthan,RJ,998,Recovered
593779,08-05-2021,Jaipur,Rajasthan,RJ,3260,Recovered
593780,08-05-2021,Jaisalmer,Rajasthan,RJ,140,Recovered
593781,08-05-2021,Jalore,Rajasthan,RJ,115,Recovered
593782,08-05-2021,Jhalawar,Rajasthan,RJ,570,Recovered
593783,08-05-2021,Jhunjhunu,Rajasthan,RJ,26,Recovered
593784,08-05-2021,Jodhpur,Rajasthan,RJ,2534,Recovered
593785,08-05-2021,Karauli,Rajasthan,RJ,199,Recovered
593786,08-05-2021,Kota,Rajasthan,RJ,651,Recovered
593787,08-05-2021,Nagaur,Rajasthan,RJ,179,Recovered
593788,08-05-2021,Pali,Rajasthan,RJ,381,Recovered
593789,08-05-2021,Pratapgarh,Rajasthan,RJ,25,Recovered
593790,08-05-2021,Rajsamand,Rajasthan,RJ,351,Recovered
593791,08-05-2021,Banswara,Rajasthan,RJ,3,Deceased
593792,08-05-2021,Ajmer,Rajasthan,RJ,3,Deceased
593793,08-05-2021,Alwar,Rajasthan,RJ,3,Deceased
593794,08-05-2021,Barmer,Rajasthan,RJ,2,Deceased
593795,08-05-2021,Bharatpur,Rajasthan,RJ,3,Deceased
593796,08-05-2021,Bhilwara,Rajasthan,RJ,4,Deceased
593797,08-05-2021,Bikaner,Rajasthan,RJ,10,Deceased
593798,08-05-2021,Chittorgarh,Rajasthan,RJ,5,Deceased
593799,08-05-2021,Churu,Rajasthan,RJ,2,Deceased
593800,08-05-2021,Dausa,Rajasthan,RJ,1,Deceased
593801,08-05-2021,Dholpur,Rajasthan,RJ,1,Deceased
593802,08-05-2021,Ganganagar,Rajasthan,RJ,3,Deceased
593803,08-05-2021,Jaipur,Rajasthan,RJ,53,Deceased
593804,08-05-2021,Jhalawar,Rajasthan,RJ,6,Deceased
593805,08-05-2021,Jhunjhunu,Rajasthan,RJ,1,Deceased
593806,08-05-2021,Jodhpur,Rajasthan,RJ,19,Deceased
593807,08-05-2021,Karauli,Rajasthan,RJ,2,Deceased
593808,08-05-2021,Kota,Rajasthan,RJ,8,Deceased
593809,08-05-2021,Nagaur,Rajasthan,RJ,2,Deceased
593810,08-05-2021,Rajsamand,Rajasthan,RJ,3,Deceased
593811,08-05-2021,Sawai Madhopur,Rajasthan,RJ,198,Hospitalized
593812,08-05-2021,Sikar,Rajasthan,RJ,748,Hospitalized
593813,08-05-2021,Sirohi,Rajasthan,RJ,346,Hospitalized
593814,08-05-2021,Tonk,Rajasthan,RJ,132,Hospitalized
593815,08-05-2021,Udaipur,Rajasthan,RJ,1032,Hospitalized
593816,08-05-2021,Sawai Madhopur,Rajasthan,RJ,32,Recovered
593817,08-05-2021,Sikar,Rajasthan,RJ,506,Recovered
593818,08-05-2021,Sirohi,Rajasthan,RJ,405,Recovered
593819,08-05-2021,Tonk,Rajasthan,RJ,152,Recovered
593820,08-05-2021,Udaipur,Rajasthan,RJ,1523,Recovered
593821,08-05-2021,Sikar,Rajasthan,RJ,10,Deceased
593822,08-05-2021,Udaipur,Rajasthan,RJ,16,Deceased
593823,08-05-2021,Angul,Odisha,OR,464,Recovered
593824,08-05-2021,Balasore,Odisha,OR,97,Recovered
593825,08-05-2021,Bargarh,Odisha,OR,334,Recovered
593826,08-05-2021,Bhadrak,Odisha,OR,91,Recovered
593827,08-05-2021,Balangir,Odisha,OR,461,Recovered
593828,08-05-2021,Boudh,Odisha,OR,20,Recovered
593829,08-05-2021,Cuttack,Odisha,OR,509,Recovered
593830,08-05-2021,Deogarh,Odisha,OR,75,Recovered
593831,08-05-2021,Dhenkanal,Odisha,OR,22,Recovered
593832,08-05-2021,Gajapati,Odisha,OR,78,Recovered
593833,08-05-2021,Ganjam,Odisha,OR,161,Recovered
593834,08-05-2021,Jagatsinghpur,Odisha,OR,114,Recovered
593835,08-05-2021,Jajpur,Odisha,OR,290,Recovered
593836,08-05-2021,Jharsuguda,Odisha,OR,437,Recovered
593837,08-05-2021,Kalahandi,Odisha,OR,289,Recovered
593838,08-05-2021,Kandhamal,Odisha,OR,45,Recovered
593839,08-05-2021,Kendrapara,Odisha,OR,77,Recovered
593840,08-05-2021,Kendujhar,Odisha,OR,154,Recovered
593841,08-05-2021,Khordha,Odisha,OR,961,Recovered
593842,08-05-2021,Koraput,Odisha,OR,99,Recovered
593843,08-05-2021,Malkangiri,Odisha,OR,31,Recovered
593844,08-05-2021,Mayurbhanj,Odisha,OR,220,Recovered
593845,08-05-2021,Nabarangapur,Odisha,OR,330,Recovered
593846,08-05-2021,Nayagarh,Odisha,OR,140,Recovered
593847,08-05-2021,Nuapada,Odisha,OR,353,Recovered
593848,08-05-2021,Puri,Odisha,OR,512,Recovered
593849,08-05-2021,Rayagada,Odisha,OR,192,Recovered
593850,08-05-2021,Sambalpur,Odisha,OR,321,Recovered
593851,08-05-2021,Subarnapur,Odisha,OR,122,Recovered
593852,08-05-2021,Sundargarh,Odisha,OR,473,Recovered
593853,08-05-2021,State Pool,Odisha,OR,192,Recovered
593854,08-05-2021,Mirzapur,Uttar Pradesh,UP,1,Deceased
593855,08-05-2021,Mathura,Uttar Pradesh,UP,360,Hospitalized
593856,08-05-2021,Mathura,Uttar Pradesh,UP,486,Recovered
593857,08-05-2021,Mathura,Uttar Pradesh,UP,8,Deceased
593858,08-05-2021,Gorakhpur,Uttar Pradesh,UP,747,Hospitalized
593859,08-05-2021,Gorakhpur,Uttar Pradesh,UP,1198,Recovered
593860,08-05-2021,Gorakhpur,Uttar Pradesh,UP,7,Deceased
593861,08-05-2021,Bilaspur,Himachal Pradesh,HP,302,Hospitalized
593862,08-05-2021,Chamba,Himachal Pradesh,HP,248,Hospitalized
593863,08-05-2021,Hamirpur,Himachal Pradesh,HP,567,Hospitalized
593864,08-05-2021,Kangra,Himachal Pradesh,HP,1260,Hospitalized
593865,08-05-2021,Kinnaur,Himachal Pradesh,HP,107,Hospitalized
593866,08-05-2021,Kullu,Himachal Pradesh,HP,126,Hospitalized
593867,08-05-2021,Lahaul and Spiti,Himachal Pradesh,HP,15,Hospitalized
593868,08-05-2021,Mandi,Himachal Pradesh,HP,981,Hospitalized
593869,08-05-2021,Shimla,Himachal Pradesh,HP,568,Hospitalized
593870,08-05-2021,Sirmaur,Himachal Pradesh,HP,319,Hospitalized
593871,08-05-2021,Solan,Himachal Pradesh,HP,670,Hospitalized
593872,08-05-2021,Una,Himachal Pradesh,HP,261,Hospitalized
593873,08-05-2021,Bilaspur,Himachal Pradesh,HP,210,Recovered
593874,08-05-2021,Chamba,Himachal Pradesh,HP,101,Recovered
593875,08-05-2021,Hamirpur,Himachal Pradesh,HP,332,Recovered
593876,08-05-2021,Kangra,Himachal Pradesh,HP,703,Recovered
593877,08-05-2021,Kinnaur,Himachal Pradesh,HP,90,Recovered
593878,08-05-2021,Kullu,Himachal Pradesh,HP,79,Recovered
593879,08-05-2021,Lahaul and Spiti,Himachal Pradesh,HP,86,Recovered
593880,08-05-2021,Mandi,Himachal Pradesh,HP,405,Recovered
593881,08-05-2021,Shimla,Himachal Pradesh,HP,361,Recovered
593882,08-05-2021,Sirmaur,Himachal Pradesh,HP,264,Recovered
593883,08-05-2021,Solan,Himachal Pradesh,HP,251,Recovered
593884,08-05-2021,Una,Himachal Pradesh,HP,131,Recovered
593885,08-05-2021,Chamba,Himachal Pradesh,HP,2,Deceased
593886,08-05-2021,Hamirpur,Himachal Pradesh,HP,5,Deceased
593887,08-05-2021,Kangra,Himachal Pradesh,HP,14,Deceased
593888,08-05-2021,Mandi,Himachal Pradesh,HP,3,Deceased
593889,08-05-2021,Shimla,Himachal Pradesh,HP,11,Deceased
593890,08-05-2021,Una,Himachal Pradesh,HP,2,Deceased
593891,08-05-2021,Chamba,Himachal Pradesh,HP,-2,Migrated_Other
593892,08-05-2021,Kullu,Himachal Pradesh,HP,-4,Migrated_Other
593893,08-05-2021,Gonda,Uttar Pradesh,UP,216,Hospitalized
593894,08-05-2021,Gonda,Uttar Pradesh,UP,220,Recovered
593895,08-05-2021,Gonda,Uttar Pradesh,UP,4,Deceased
593896,08-05-2021,,Goa,GA,3751,Hospitalized
593897,08-05-2021,,Goa,GA,3025,Recovered
593898,08-05-2021,,Goa,GA,55,Deceased
593899,08-05-2021,Aligarh,Uttar Pradesh,UP,339,Hospitalized
593900,08-05-2021,Aligarh,Uttar Pradesh,UP,269,Recovered
593901,08-05-2021,Chandigarh,Chandigarh,CH,870,Hospitalized
593902,08-05-2021,Chandigarh,Chandigarh,CH,861,Recovered
593903,08-05-2021,Chandigarh,Chandigarh,CH,1,Deceased
593904,08-05-2021,Chandigarh,Chandigarh,CH,1,Deceased
593905,08-05-2021,Chandigarh,Chandigarh,CH,1,Deceased
593906,08-05-2021,Chandigarh,Chandigarh,CH,1,Deceased
593907,08-05-2021,Chandigarh,Chandigarh,CH,1,Deceased
593908,08-05-2021,Chandigarh,Chandigarh,CH,1,Deceased
593909,08-05-2021,Chandigarh,Chandigarh,CH,1,Deceased
593910,08-05-2021,Chandigarh,Chandigarh,CH,1,Deceased
593911,08-05-2021,Chandigarh,Chandigarh,CH,1,Deceased
593912,08-05-2021,Dadra and Nagar Haveli,Dadra and Nagar Haveli and Daman and Diu,DN,71,Hospitalized
593913,08-05-2021,Dadra and Nagar Haveli,Dadra and Nagar Haveli and Daman and Diu,DN,119,Recovered
593914,08-05-2021,CAPF Personnel,Manipur,MN,2,Hospitalized
593915,08-05-2021,Imphal East,Manipur,MN,140,Hospitalized
593916,08-05-2021,Imphal West,Manipur,MN,168,Hospitalized
593917,08-05-2021,Thoubal,Manipur,MN,17,Hospitalized
593918,08-05-2021,Bishnupur,Manipur,MN,27,Hospitalized
593919,08-05-2021,Kakching,Manipur,MN,32,Hospitalized
593920,08-05-2021,Ukhrul,Manipur,MN,13,Hospitalized
593921,08-05-2021,Churachandpur,Manipur,MN,15,Hospitalized
593922,08-05-2021,Chandel,Manipur,MN,5,Hospitalized
593923,08-05-2021,Senapati,Manipur,MN,3,Hospitalized
593924,08-05-2021,Kangpokpi,Manipur,MN,1,Hospitalized
593925,08-05-2021,Jiribam,Manipur,MN,4,Hospitalized
593926,08-05-2021,Tengnoupal,Manipur,MN,3,Hospitalized
593927,08-05-2021,Noney,Manipur,MN,12,Hospitalized
593928,08-05-2021,CAPF Personnel,Manipur,MN,2,Recovered
593929,08-05-2021,,Manipur,MN,83,Recovered
593930,08-05-2021,Kangpokpi,Manipur,MN,1,Deceased
593931,08-05-2021,Ukhrul,Manipur,MN,1,Deceased
593932,08-05-2021,Kangpokpi,Manipur,MN,1,Deceased
593933,08-05-2021,Imphal East,Manipur,MN,1,Deceased
593934,08-05-2021,Thoubal,Manipur,MN,1,Deceased
593935,08-05-2021,Imphal West,Manipur,MN,1,Deceased
593936,08-05-2021,Imphal East,Manipur,MN,1,Deceased
593937,08-05-2021,Imphal East,Manipur,MN,1,Deceased
593938,08-05-2021,Imphal West,Manipur,MN,1,Deceased
593939,08-05-2021,Imphal West,Manipur,MN,1,Deceased
593940,08-05-2021,Imphal West,Manipur,MN,1,Deceased
593941,08-05-2021,Imphal West,Manipur,MN,1,Deceased
593942,08-05-2021,Mumbai,Maharashtra,MH,2110,Hospitalized
593943,08-05-2021,Thane,Maharashtra,MH,2398,Hospitalized
593944,08-05-2021,Palghar,Maharashtra,MH,1708,Hospitalized
593945,08-05-2021,Raigad,Maharashtra,MH,1275,Hospitalized
593946,08-05-2021,Sindhudurg,Maharashtra,MH,630,Hospitalized
593947,08-05-2021,Pune,Maharashtra,MH,10386,Hospitalized
593948,08-05-2021,Satara,Maharashtra,MH,2394,Hospitalized
593949,08-05-2021,Sangli,Maharashtra,MH,2417,Hospitalized
593950,08-05-2021,Kolhapur,Maharashtra,MH,1898,Hospitalized
593951,08-05-2021,Solapur,Maharashtra,MH,2458,Hospitalized
593952,08-05-2021,Nashik,Maharashtra,MH,4249,Hospitalized
593953,08-05-2021,Ahmednagar,Maharashtra,MH,3672,Hospitalized
593954,08-05-2021,Mumbai,Maharashtra,MH,3313,Recovered
593955,08-05-2021,Thane,Maharashtra,MH,4520,Recovered
593956,08-05-2021,Palghar,Maharashtra,MH,2270,Recovered
593957,08-05-2021,Raigad,Maharashtra,MH,391,Recovered
593958,08-05-2021,Sindhudurg,Maharashtra,MH,97,Recovered
593959,08-05-2021,Pune,Maharashtra,MH,24050,Recovered
593960,08-05-2021,Satara,Maharashtra,MH,1884,Recovered
593961,08-05-2021,Sangli,Maharashtra,MH,859,Recovered
593962,08-05-2021,Kolhapur,Maharashtra,MH,617,Recovered
593963,08-05-2021,Solapur,Maharashtra,MH,1860,Recovered
593964,08-05-2021,Nashik,Maharashtra,MH,4461,Recovered
593965,08-05-2021,Ahmednagar,Maharashtra,MH,3132,Recovered
593966,08-05-2021,Mumbai,Maharashtra,MH,62,Deceased
593967,08-05-2021,Thane,Maharashtra,MH,38,Deceased
593968,08-05-2021,Palghar,Maharashtra,MH,1,Deceased
593969,08-05-2021,Raigad,Maharashtra,MH,28,Deceased
593970,08-05-2021,Sindhudurg,Maharashtra,MH,4,Deceased
593971,08-05-2021,Pune,Maharashtra,MH,19,Deceased
593972,08-05-2021,Satara,Maharashtra,MH,34,Deceased
593973,08-05-2021,Sangli,Maharashtra,MH,24,Deceased
593974,08-05-2021,Kolhapur,Maharashtra,MH,25,Deceased
593975,08-05-2021,Solapur,Maharashtra,MH,45,Deceased
593976,08-05-2021,Nashik,Maharashtra,MH,81,Deceased
593977,08-05-2021,Ahmednagar,Maharashtra,MH,47,Deceased
593978,08-05-2021,Mumbai,Maharashtra,MH,23,Migrated_Other
593979,08-05-2021,Jalgaon,Maharashtra,MH,1038,Hospitalized
593980,08-05-2021,Nandurbar,Maharashtra,MH,313,Hospitalized
593981,08-05-2021,Dhule,Maharashtra,MH,272,Hospitalized
593982,08-05-2021,Aurangabad,Maharashtra,MH,1444,Hospitalized
593983,08-05-2021,Jalna,Maharashtra,MH,683,Hospitalized
593984,08-05-2021,Beed,Maharashtra,MH,1402,Hospitalized
593985,08-05-2021,Latur,Maharashtra,MH,972,Hospitalized
593986,08-05-2021,Parbhani,Maharashtra,MH,568,Hospitalized
593987,08-05-2021,Hingoli,Maharashtra,MH,130,Hospitalized
593988,08-05-2021,Nanded,Maharashtra,MH,643,Hospitalized
593989,08-05-2021,Osmanabad,Maharashtra,MH,612,Hospitalized
593990,08-05-2021,Amravati,Maharashtra,MH,512,Hospitalized
593991,08-05-2021,Akola,Maharashtra,MH,453,Hospitalized
593992,08-05-2021,Washim,Maharashtra,MH,628,Hospitalized
593993,08-05-2021,Buldhana,Maharashtra,MH,1587,Hospitalized
593994,08-05-2021,Yavatmal,Maharashtra,MH,693,Hospitalized
593995,08-05-2021,Nagpur,Maharashtra,MH,4253,Hospitalized
593996,08-05-2021,Wardha,Maharashtra,MH,821,Hospitalized
593997,08-05-2021,Bhandara,Maharashtra,MH,691,Hospitalized
593998,08-05-2021,Gondia,Maharashtra,MH,325,Hospitalized
593999,08-05-2021,Chandrapur,Maharashtra,MH,1772,Hospitalized
594000,08-05-2021,Gadchiroli,Maharashtra,MH,447,Hospitalized
594001,08-05-2021,Jalgaon,Maharashtra,MH,217,Recovered
594002,08-05-2021,Nandurbar,Maharashtra,MH,1047,Recovered
594003,08-05-2021,Dhule,Maharashtra,MH,154,Recovered
594004,08-05-2021,Aurangabad,Maharashtra,MH,710,Recovered
594005,08-05-2021,Jalna,Maharashtra,MH,54,Recovered
594006,08-05-2021,Beed,Maharashtra,MH,3073,Recovered
594007,08-05-2021,Latur,Maharashtra,MH,4416,Recovered
594008,08-05-2021,Parbhani,Maharashtra,MH,486,Recovered
594009,08-05-2021,Hingoli,Maharashtra,MH,201,Recovered
594010,08-05-2021,Nanded,Maharashtra,MH,922,Recovered
594011,08-05-2021,Osmanabad,Maharashtra,MH,2004,Recovered
594012,08-05-2021,Amravati,Maharashtra,MH,828,Recovered
594013,08-05-2021,Akola,Maharashtra,MH,450,Recovered
594014,08-05-2021,Washim,Maharashtra,MH,551,Recovered
594015,08-05-2021,Buldhana,Maharashtra,MH,7132,Recovered
594016,08-05-2021,Yavatmal,Maharashtra,MH,937,Recovered
594017,08-05-2021,Nagpur,Maharashtra,MH,3708,Recovered
594018,08-05-2021,Wardha,Maharashtra,MH,968,Recovered
594019,08-05-2021,Bhandara,Maharashtra,MH,2475,Recovered
594020,08-05-2021,Gondia,Maharashtra,MH,1184,Recovered
594021,08-05-2021,Chandrapur,Maharashtra,MH,2662,Recovered
594022,08-05-2021,Gadchiroli,Maharashtra,MH,476,Recovered
594023,08-05-2021,Jalgaon,Maharashtra,MH,15,Deceased
594024,08-05-2021,Nandurbar,Maharashtra,MH,33,Deceased
594025,08-05-2021,Dhule,Maharashtra,MH,7,Deceased
594026,08-05-2021,Aurangabad,Maharashtra,MH,96,Deceased
594027,08-05-2021,Jalna,Maharashtra,MH,8,Deceased
594028,08-05-2021,Beed,Maharashtra,MH,20,Deceased
594029,08-05-2021,Latur,Maharashtra,MH,10,Deceased
594030,08-05-2021,Parbhani,Maharashtra,MH,21,Deceased
594031,08-05-2021,Hingoli,Maharashtra,MH,2,Deceased
594032,08-05-2021,Nanded,Maharashtra,MH,21,Deceased
594033,08-05-2021,Osmanabad,Maharashtra,MH,26,Deceased
594034,08-05-2021,Amravati,Maharashtra,MH,20,Deceased
594035,08-05-2021,Akola,Maharashtra,MH,10,Deceased
594036,08-05-2021,Washim,Maharashtra,MH,13,Deceased
594037,08-05-2021,Yavatmal,Maharashtra,MH,28,Deceased
594038,08-05-2021,Nagpur,Maharashtra,MH,66,Deceased
594039,08-05-2021,Wardha,Maharashtra,MH,17,Deceased
594040,08-05-2021,Bhandara,Maharashtra,MH,2,Deceased
594041,08-05-2021,Gondia,Maharashtra,MH,4,Deceased
594042,08-05-2021,Chandrapur,Maharashtra,MH,19,Deceased
594043,08-05-2021,Gadchiroli,Maharashtra,MH,6,Deceased
594044,08-05-2021,Ratnagiri,Maharashtra,MH,724,Hospitalized
594045,08-05-2021,Ratnagiri,Maharashtra,MH,157,Recovered
594046,08-05-2021,Ratnagiri,Maharashtra,MH,12,Deceased
594047,08-05-2021,Lakhimpur Kheri,Uttar Pradesh,UP,600,Hospitalized
594048,08-05-2021,Aligarh,Uttar Pradesh,UP,0,Hospitalized
594049,08-05-2021,Chandauli,Uttar Pradesh,UP,90,Hospitalized
594050,08-05-2021,Budaun,Uttar Pradesh,UP,1,Hospitalized
594051,08-05-2021,Bijnor,Uttar Pradesh,UP,90,Hospitalized
594052,08-05-2021,Rampur,Uttar Pradesh,UP,6,Hospitalized
594053,08-05-2021,Aligarh,Uttar Pradesh,UP,0,Recovered
594054,08-05-2021,Gurugram,Haryana,HR,3441,Hospitalized
594055,08-05-2021,Faridabad,Haryana,HR,1713,Hospitalized
594056,08-05-2021,Sonipat,Haryana,HR,995,Hospitalized
594057,08-05-2021,Hisar,Haryana,HR,1465,Hospitalized
594058,08-05-2021,Ambala,Haryana,HR,548,Hospitalized
594059,08-05-2021,Karnal,Haryana,HR,590,Hospitalized
594060,08-05-2021,Panipat,Haryana,HR,488,Hospitalized
594061,08-05-2021,Rohtak,Haryana,HR,362,Hospitalized
594062,08-05-2021,Rewari,Haryana,HR,256,Hospitalized
594063,08-05-2021,Panchkula,Haryana,HR,361,Hospitalized
594064,08-05-2021,Kurukshetra,Haryana,HR,302,Hospitalized
594065,08-05-2021,Yamunanagar,Haryana,HR,436,Hospitalized
594066,08-05-2021,Sirsa,Haryana,HR,684,Hospitalized
594067,08-05-2021,Mahendragarh,Haryana,HR,648,Hospitalized
594068,08-05-2021,Bhiwani,Haryana,HR,717,Hospitalized
594069,08-05-2021,Jhajjar,Haryana,HR,368,Hospitalized
594070,08-05-2021,Palwal,Haryana,HR,118,Hospitalized
594071,08-05-2021,Fatehabad,Haryana,HR,232,Hospitalized
594072,08-05-2021,Kaithal,Haryana,HR,275,Hospitalized
594073,08-05-2021,Jind,Haryana,HR,436,Hospitalized
594074,08-05-2021,Nuh,Haryana,HR,110,Hospitalized
594075,08-05-2021,Charkhi Dadri,Haryana,HR,122,Hospitalized
594076,08-05-2021,Gurugram,Haryana,HR,4101,Recovered
594077,08-05-2021,Faridabad,Haryana,HR,2128,Recovered
594078,08-05-2021,Sonipat,Haryana,HR,932,Recovered
594079,08-05-2021,Hisar,Haryana,HR,1075,Recovered
594080,08-05-2021,Ambala,Haryana,HR,269,Recovered
