Entry_ID,Date Announced,Detected District,Detected State,State code,Num Cases,Current Status
564043,21-04-2021,South 24 Parganas,West Bengal,WB,646,Hospitalized
564044,21-04-2021,Kolkata,West Bengal,WB,2568,Hospitalized
564045,21-04-2021,Alipurduar,West Bengal,WB,10,Recovered
564046,21-04-2021,Cooch Behar,West Bengal,WB,29,Recovered
564047,21-04-2021,Darjeeling,West Bengal,WB,99,Recovered
564048,21-04-2021,Kalimpong,West Bengal,WB,8,Recovered
564049,21-04-2021,Jalpaiguri,West Bengal,WB,63,Recovered
564050,21-04-2021,Uttar Dinajpur,West Bengal,WB,68,Recovered
564051,21-04-2021,Dakshin Dinajpur,West Bengal,WB,33,Recovered
564052,21-04-2021,Malda,West Bengal,WB,206,Recovered
564053,21-04-2021,Murshidabad,West Bengal,WB,195,Recovered
564054,21-04-2021,Nadia,West Bengal,WB,184,Recovered
564055,21-04-2021,Birbhum,West Bengal,WB,321,Recovered
564056,21-04-2021,Purulia,West Bengal,WB,116,Recovered
564057,21-04-2021,Bankura,West Bengal,WB,62,Recovered
564058,21-04-2021,Jhargram,West Bengal,WB,5,Recovered
564059,21-04-2021,Paschim Medinipur,West Bengal,WB,70,Recovered
564060,21-04-2021,Purba Medinipur,West Bengal,WB,96,Recovered
564061,21-04-2021,Purba Bardhaman,West Bengal,WB,107,Recovered
564062,21-04-2021,Paschim Bardhaman,West Bengal,WB,196,Recovered
564063,21-04-2021,Howrah,West Bengal,WB,408,Recovered
564064,21-04-2021,Hooghly,West Bengal,WB,264,Recovered
564065,21-04-2021,North 24 Parganas,West Bengal,WB,1192,Recovered
564066,21-04-2021,South 24 Parganas,West Bengal,WB,391,Recovered
564067,21-04-2021,Kolkata,West Bengal,WB,1493,Recovered
564068,21-04-2021,Darjeeling,West Bengal,WB,2,Deceased
564069,21-04-2021,Jalpaiguri,West Bengal,WB,1,Deceased
564070,21-04-2021,Malda,West Bengal,WB,4,Deceased
564071,21-04-2021,Murshidabad,West Bengal,WB,3,Deceased
564072,21-04-2021,Birbhum,West Bengal,WB,4,Deceased
564073,21-04-2021,Purulia,West Bengal,WB,1,Deceased
564074,21-04-2021,Paschim Medinipur,West Bengal,WB,1,Deceased
564075,21-04-2021,Purba Medinipur,West Bengal,WB,3,Deceased
564076,21-04-2021,Paschim Bardhaman,West Bengal,WB,1,Deceased
564077,21-04-2021,Howrah,West Bengal,WB,4,Deceased
564078,21-04-2021,Hooghly,West Bengal,WB,4,Deceased
564079,21-04-2021,North 24 Parganas,West Bengal,WB,14,Deceased
564080,21-04-2021,South 24 Parganas,West Bengal,WB,3,Deceased
564081,21-04-2021,Kolkata,West Bengal,WB,13,Deceased
564082,21-04-2021,Ludhiana,Punjab,PB,879,Hospitalized
564083,21-04-2021,Jalandhar,Punjab,PB,422,Hospitalized
564084,21-04-2021,S.A.S. Nagar,Punjab,PB,692,Hospitalized
564085,21-04-2021,Patiala,Punjab,PB,453,Hospitalized
564086,21-04-2021,Amritsar,Punjab,PB,290,Hospitalized
564087,21-04-2021,Hoshiarpur,Punjab,PB,221,Hospitalized
564088,21-04-2021,Bathinda,Punjab,PB,267,Hospitalized
564089,21-04-2021,Gurdaspur,Punjab,PB,160,Hospitalized
564090,21-04-2021,Kapurthala,Punjab,PB,162,Hospitalized
564091,21-04-2021,Shahid Bhagat Singh Nagar,Punjab,PB,50,Hospitalized
564092,21-04-2021,Pathankot,Punjab,PB,124,Hospitalized
564093,21-04-2021,Sangrur,Punjab,PB,182,Hospitalized
564094,21-04-2021,Ferozepur,Punjab,PB,148,Hospitalized
564095,21-04-2021,Rupnagar,Punjab,PB,135,Hospitalized
564096,21-04-2021,Faridkot,Punjab,PB,166,Hospitalized
564097,21-04-2021,Fazilka,Punjab,PB,108,Hospitalized
564098,21-04-2021,Sri Muktsar Sahib,Punjab,PB,126,Hospitalized
564099,21-04-2021,Fatehgarh Sahib,Punjab,PB,51,Hospitalized
564100,21-04-2021,Tarn Taran,Punjab,PB,41,Hospitalized
564101,21-04-2021,Moga,Punjab,PB,105,Hospitalized
564102,21-04-2021,Mansa,Punjab,PB,139,Hospitalized
564103,21-04-2021,Barnala,Punjab,PB,32,Hospitalized
564104,21-04-2021,Ludhiana,Punjab,PB,609,Recovered
564105,21-04-2021,Jalandhar,Punjab,PB,372,Recovered
564106,21-04-2021,Patiala,Punjab,PB,253,Recovered
564107,21-04-2021,Amritsar,Punjab,PB,300,Recovered
564108,21-04-2021,Hoshiarpur,Punjab,PB,208,Recovered
564109,21-04-2021,Bathinda,Punjab,PB,173,Recovered
564110,21-04-2021,Gurdaspur,Punjab,PB,59,Recovered
564111,21-04-2021,Kapurthala,Punjab,PB,103,Recovered
564112,21-04-2021,Shahid Bhagat Singh Nagar,Punjab,PB,34,Recovered
564113,21-04-2021,Pathankot,Punjab,PB,50,Recovered
564114,21-04-2021,Sangrur,Punjab,PB,33,Recovered
564115,21-04-2021,Ferozepur,Punjab,PB,93,Recovered
564116,21-04-2021,Rupnagar,Punjab,PB,68,Recovered
564117,21-04-2021,Faridkot,Punjab,PB,46,Recovered
564118,21-04-2021,Fazilka,Punjab,PB,70,Recovered
564119,21-04-2021,Sri Muktsar Sahib,Punjab,PB,51,Recovered
564120,21-04-2021,Fatehgarh Sahib,Punjab,PB,60,Recovered
564121,21-04-2021,Tarn Taran,Punjab,PB,62,Recovered
564122,21-04-2021,Mansa,Punjab,PB,54,Recovered
564123,21-04-2021,Barnala,Punjab,PB,29,Recovered
564124,21-04-2021,Ludhiana,Punjab,PB,7,Deceased
564125,21-04-2021,Jalandhar,Punjab,PB,5,Deceased
564126,21-04-2021,S.A.S. Nagar,Punjab,PB,6,Deceased
564127,21-04-2021,Patiala,Punjab,PB,6,Deceased
564128,21-04-2021,Amritsar,Punjab,PB,10,Deceased
564129,21-04-2021,Hoshiarpur,Punjab,PB,5,Deceased
564130,21-04-2021,Bathinda,Punjab,PB,2,Deceased
564131,21-04-2021,Gurdaspur,Punjab,PB,3,Deceased
564132,21-04-2021,Kapurthala,Punjab,PB,3,Deceased
564133,21-04-2021,Shahid Bhagat Singh Nagar,Punjab,PB,4,Deceased
564134,21-04-2021,Pathankot,Punjab,PB,2,Deceased
564135,21-04-2021,Ferozepur,Punjab,PB,7,Deceased
564136,21-04-2021,Faridkot,Punjab,PB,1,Deceased
564137,21-04-2021,Fazilka,Punjab,PB,2,Deceased
564138,21-04-2021,Sri Muktsar Sahib,Punjab,PB,1,Deceased
564139,21-04-2021,Tarn Taran,Punjab,PB,4,Deceased
564140,21-04-2021,Barnala,Punjab,PB,1,Deceased
564141,21-04-2021,Angul,Odisha,OR,20,Recovered
564142,21-04-2021,Balasore,Odisha,OR,80,Recovered
564143,21-04-2021,Bargarh,Odisha,OR,108,Recovered
564144,21-04-2021,Bhadrak,Odisha,OR,11,Recovered
564145,21-04-2021,Balangir,Odisha,OR,88,Recovered
564146,21-04-2021,Cuttack,Odisha,OR,57,Recovered
564147,21-04-2021,Deogarh,Odisha,OR,31,Recovered
564148,21-04-2021,Dhenkanal,Odisha,OR,3,Recovered
564149,21-04-2021,Gajapati,Odisha,OR,19,Recovered
564150,21-04-2021,Ganjam,Odisha,OR,42,Recovered
564151,21-04-2021,Jagatsinghpur,Odisha,OR,13,Recovered
564152,21-04-2021,Jajpur,Odisha,OR,33,Recovered
564153,21-04-2021,Jharsuguda,Odisha,OR,64,Recovered
564154,21-04-2021,Kalahandi,Odisha,OR,113,Recovered
564155,21-04-2021,Kandhamal,Odisha,OR,15,Recovered
564156,21-04-2021,Kendrapara,Odisha,OR,2,Recovered
564157,21-04-2021,Kendujhar,Odisha,OR,152,Recovered
564158,21-04-2021,Khordha,Odisha,OR,206,Recovered
564159,21-04-2021,Koraput,Odisha,OR,9,Recovered
564160,21-04-2021,Malkangiri,Odisha,OR,1,Recovered
564161,21-04-2021,Mayurbhanj,Odisha,OR,26,Recovered
564162,21-04-2021,Nabarangapur,Odisha,OR,52,Recovered
564163,21-04-2021,Nayagarh,Odisha,OR,8,Recovered
564164,21-04-2021,Nuapada,Odisha,OR,274,Recovered
564165,21-04-2021,Puri,Odisha,OR,107,Recovered
564166,21-04-2021,Rayagada,Odisha,OR,28,Recovered
564167,21-04-2021,Sambalpur,Odisha,OR,121,Recovered
564168,21-04-2021,Subarnapur,Odisha,OR,14,Recovered
564169,21-04-2021,Sundargarh,Odisha,OR,266,Recovered
564170,21-04-2021,State Pool,Odisha,OR,46,Recovered
564171,21-04-2021,Araria,Bihar,BR,97,Hospitalized
564172,21-04-2021,Arwal,Bihar,BR,98,Hospitalized
564173,21-04-2021,Aurangabad,Bihar,BR,560,Hospitalized
564174,21-04-2021,Banka,Bihar,BR,71,Hospitalized
564175,21-04-2021,Begusarai,Bihar,BR,587,Hospitalized
564176,21-04-2021,Bhagalpur,Bihar,BR,532,Hospitalized
564177,21-04-2021,Bhojpur,Bihar,BR,142,Hospitalized
564178,21-04-2021,Buxar,Bihar,BR,163,Hospitalized
564179,21-04-2021,Darbhanga,Bihar,BR,106,Hospitalized
564180,21-04-2021,Gaya,Bihar,BR,862,Hospitalized
564181,21-04-2021,Gopalganj,Bihar,BR,211,Hospitalized
564182,21-04-2021,Jamui,Bihar,BR,168,Hospitalized
564183,21-04-2021,Jehanabad,Bihar,BR,136,Hospitalized
564184,21-04-2021,Kaimur,Bihar,BR,87,Hospitalized
564185,21-04-2021,Katihar,Bihar,BR,249,Hospitalized
564186,21-04-2021,Khagaria,Bihar,BR,200,Hospitalized
564187,21-04-2021,Araria,Bihar,BR,46,Recovered
564188,21-04-2021,Arwal,Bihar,BR,69,Recovered
564189,21-04-2021,Aurangabad,Bihar,BR,34,Recovered
564190,21-04-2021,Banka,Bihar,BR,40,Recovered
564191,21-04-2021,Begusarai,Bihar,BR,205,Recovered
564192,21-04-2021,Bhagalpur,Bihar,BR,545,Recovered
564193,21-04-2021,Bhojpur,Bihar,BR,84,Recovered
564194,21-04-2021,Buxar,Bihar,BR,17,Recovered
564195,21-04-2021,Darbhanga,Bihar,BR,5,Recovered
564196,21-04-2021,Gaya,Bihar,BR,166,Recovered
564197,21-04-2021,Gopalganj,Bihar,BR,34,Recovered
564198,21-04-2021,Jamui,Bihar,BR,33,Recovered
564199,21-04-2021,Jehanabad,Bihar,BR,68,Recovered
564200,21-04-2021,Kaimur,Bihar,BR,15,Recovered
564201,21-04-2021,Katihar,Bihar,BR,24,Recovered
564202,21-04-2021,Araria,Bihar,BR,1,Deceased
564203,21-04-2021,Bhagalpur,Bihar,BR,13,Deceased
564204,21-04-2021,Buxar,Bihar,BR,1,Deceased
564205,21-04-2021,Darbhanga,Bihar,BR,4,Deceased
564206,21-04-2021,Gaya,Bihar,BR,4,Deceased
564207,21-04-2021,Jehanabad,Bihar,BR,4,Deceased
564208,21-04-2021,Kishanganj,Bihar,BR,99,Hospitalized
564209,21-04-2021,Lakhisarai,Bihar,BR,104,Hospitalized
564210,21-04-2021,Madhepura,Bihar,BR,146,Hospitalized
564211,21-04-2021,Madhubani,Bihar,BR,179,Hospitalized
564212,21-04-2021,Munger,Bihar,BR,230,Hospitalized
564213,21-04-2021,Muzaffarpur,Bihar,BR,445,Hospitalized
564214,21-04-2021,Nalanda,Bihar,BR,225,Hospitalized
564215,21-04-2021,Nawada,Bihar,BR,268,Hospitalized
564216,21-04-2021,West Champaran,Bihar,BR,516,Hospitalized
564217,21-04-2021,Patna,Bihar,BR,2939,Hospitalized
564218,21-04-2021,East Champaran,Bihar,BR,260,Hospitalized
564219,21-04-2021,Purnia,Bihar,BR,318,Hospitalized
564220,21-04-2021,Rohtas,Bihar,BR,176,Hospitalized
564221,21-04-2021,Saharsa,Bihar,BR,175,Hospitalized
564222,21-04-2021,Samastipur,Bihar,BR,169,Hospitalized
564223,21-04-2021,Saran,Bihar,BR,640,Hospitalized
564224,21-04-2021,Sheikhpura,Bihar,BR,144,Hospitalized
564225,21-04-2021,Sheohar,Bihar,BR,65,Hospitalized
564226,21-04-2021,Sitamarhi,Bihar,BR,86,Hospitalized
564227,21-04-2021,Siwan,Bihar,BR,264,Hospitalized
564228,21-04-2021,Supaul,Bihar,BR,194,Hospitalized
564229,21-04-2021,Vaishali,Bihar,BR,311,Hospitalized
564230,21-04-2021,Kishanganj,Bihar,BR,33,Recovered
564231,21-04-2021,Lakhisarai,Bihar,BR,26,Recovered
564232,21-04-2021,Madhubani,Bihar,BR,34,Recovered
564233,21-04-2021,Munger,Bihar,BR,57,Recovered
564234,21-04-2021,Muzaffarpur,Bihar,BR,9,Recovered
564235,21-04-2021,Nalanda,Bihar,BR,58,Recovered
564236,21-04-2021,Nawada,Bihar,BR,149,Recovered
564237,21-04-2021,West Champaran,Bihar,BR,274,Recovered
564238,21-04-2021,Patna,Bihar,BR,2045,Recovered
564239,21-04-2021,East Champaran,Bihar,BR,65,Recovered
564240,21-04-2021,Purnia,Bihar,BR,90,Recovered
564241,21-04-2021,Rohtas,Bihar,BR,23,Recovered
564242,21-04-2021,Saharsa,Bihar,BR,69,Recovered
564243,21-04-2021,Samastipur,Bihar,BR,67,Recovered
564244,21-04-2021,Saran,Bihar,BR,169,Recovered
564245,21-04-2021,Sheikhpura,Bihar,BR,77,Recovered
564246,21-04-2021,Sitamarhi,Bihar,BR,11,Recovered
564247,21-04-2021,Siwan,Bihar,BR,61,Recovered
564248,21-04-2021,Supaul,Bihar,BR,26,Recovered
564249,21-04-2021,Vaishali,Bihar,BR,46,Recovered
564250,21-04-2021,Madhepura,Bihar,BR,1,Deceased
564251,21-04-2021,Madhubani,Bihar,BR,1,Deceased
564252,21-04-2021,Munger,Bihar,BR,1,Deceased
564253,21-04-2021,Muzaffarpur,Bihar,BR,5,Deceased
564254,21-04-2021,Nalanda,Bihar,BR,2,Deceased
564255,21-04-2021,West Champaran,Bihar,BR,1,Deceased
564256,21-04-2021,Patna,Bihar,BR,13,Deceased
564257,21-04-2021,Samastipur,Bihar,BR,1,Deceased
564258,21-04-2021,Saran,Bihar,BR,2,Deceased
564259,21-04-2021,Supaul,Bihar,BR,1,Deceased
564260,21-04-2021,Vaishali,Bihar,BR,1,Deceased
564261,21-04-2021,Mumbai,Maharashtra,MH,23,Migrated_Other
564262,21-04-2021,Ahmedabad,Gujarat,GJ,4906,Hospitalized
564263,21-04-2021,Amreli,Gujarat,GJ,98,Hospitalized
564264,21-04-2021,Anand,Gujarat,GJ,72,Hospitalized
564265,21-04-2021,Aravalli,Gujarat,GJ,59,Hospitalized
564266,21-04-2021,Banaskantha,Gujarat,GJ,227,Hospitalized
564267,21-04-2021,Bharuch,Gujarat,GJ,206,Hospitalized
564268,21-04-2021,Bhavnagar,Gujarat,GJ,260,Hospitalized
564269,21-04-2021,Botad,Gujarat,GJ,31,Hospitalized
564270,21-04-2021,Chhota Udaipur,Gujarat,GJ,21,Hospitalized
564271,21-04-2021,Dahod,Gujarat,GJ,115,Hospitalized
564272,21-04-2021,Dang,Gujarat,GJ,28,Hospitalized
564273,21-04-2021,Devbhumi Dwarka,Gujarat,GJ,28,Hospitalized
564274,21-04-2021,Gandhinagar,Gujarat,GJ,281,Hospitalized
564275,21-04-2021,Gir Somnath,Gujarat,GJ,61,Hospitalized
564276,21-04-2021,Jamnagar,Gujarat,GJ,509,Hospitalized
564277,21-04-2021,Junagadh,Gujarat,GJ,188,Hospitalized
564278,21-04-2021,Kheda,Gujarat,GJ,117,Hospitalized
564279,21-04-2021,Kutch,Gujarat,GJ,200,Hospitalized
564280,21-04-2021,Mahisagar,Gujarat,GJ,62,Hospitalized
564281,21-04-2021,Mehsana,Gujarat,GJ,495,Hospitalized
564282,21-04-2021,Morbi,Gujarat,GJ,70,Hospitalized
564283,21-04-2021,Narmada,Gujarat,GJ,110,Hospitalized
564284,21-04-2021,Navsari,Gujarat,GJ,93,Hospitalized
564285,21-04-2021,Panchmahal,Gujarat,GJ,93,Hospitalized
564286,21-04-2021,Patan,Gujarat,GJ,185,Hospitalized
564287,21-04-2021,Porbandar,Gujarat,GJ,42,Hospitalized
564288,21-04-2021,Rajkot,Gujarat,GJ,516,Hospitalized
564289,21-04-2021,Sabarkantha,Gujarat,GJ,112,Hospitalized
564290,21-04-2021,Surat,Gujarat,GJ,2340,Hospitalized
564291,21-04-2021,Surendranagar,Gujarat,GJ,80,Hospitalized
564292,21-04-2021,Tapi,Gujarat,GJ,135,Hospitalized
564293,21-04-2021,Vadodara,Gujarat,GJ,731,Hospitalized
564294,21-04-2021,Valsad,Gujarat,GJ,82,Hospitalized
564295,21-04-2021,Ahmedabad,Gujarat,GJ,969,Recovered
564296,21-04-2021,Amreli,Gujarat,GJ,109,Recovered
564297,21-04-2021,Anand,Gujarat,GJ,0,Recovered
564298,21-04-2021,Aravalli,Gujarat,GJ,9,Recovered
564299,21-04-2021,Banaskantha,Gujarat,GJ,119,Recovered
564300,21-04-2021,Bharuch,Gujarat,GJ,41,Recovered
564301,21-04-2021,Bhavnagar,Gujarat,GJ,115,Recovered
564302,21-04-2021,Botad,Gujarat,GJ,20,Recovered
564303,21-04-2021,Chhota Udaipur,Gujarat,GJ,23,Recovered
564304,21-04-2021,Dahod,Gujarat,GJ,116,Recovered
564305,21-04-2021,Dang,Gujarat,GJ,15,Recovered
564306,21-04-2021,Devbhumi Dwarka,Gujarat,GJ,25,Recovered
564307,21-04-2021,Gandhinagar,Gujarat,GJ,123,Recovered
564308,21-04-2021,Gir Somnath,Gujarat,GJ,7,Recovered
564309,21-04-2021,Jamnagar,Gujarat,GJ,261,Recovered
564310,21-04-2021,Junagadh,Gujarat,GJ,175,Recovered
564311,21-04-2021,Kheda,Gujarat,GJ,47,Recovered
564312,21-04-2021,Kutch,Gujarat,GJ,45,Recovered
564313,21-04-2021,Mahisagar,Gujarat,GJ,39,Recovered
564314,21-04-2021,Mehsana,Gujarat,GJ,119,Recovered
564315,21-04-2021,Morbi,Gujarat,GJ,42,Recovered
564316,21-04-2021,Narmada,Gujarat,GJ,22,Recovered
564317,21-04-2021,Navsari,Gujarat,GJ,45,Recovered
564318,21-04-2021,Panchmahal,Gujarat,GJ,21,Recovered
564319,21-04-2021,Patan,Gujarat,GJ,123,Recovered
564320,21-04-2021,Porbandar,Gujarat,GJ,14,Recovered
564321,21-04-2021,Rajkot,Gujarat,GJ,634,Recovered
564322,21-04-2021,Sabarkantha,Gujarat,GJ,21,Recovered
564323,21-04-2021,Surat,Gujarat,GJ,986,Recovered
564324,21-04-2021,Surendranagar,Gujarat,GJ,25,Recovered
564325,21-04-2021,Tapi,Gujarat,GJ,46,Recovered
564326,21-04-2021,Vadodara,Gujarat,GJ,417,Recovered
564327,21-04-2021,Valsad,Gujarat,GJ,29,Recovered
564328,21-04-2021,Ahmedabad,Gujarat,GJ,23,Deceased
564329,21-04-2021,Aravalli,Gujarat,GJ,1,Deceased
564330,21-04-2021,Banaskantha,Gujarat,GJ,3,Deceased
564331,21-04-2021,Bharuch,Gujarat,GJ,3,Deceased
564332,21-04-2021,Bhavnagar,Gujarat,GJ,6,Deceased
564333,21-04-2021,Chhota Udaipur,Gujarat,GJ,1,Deceased
564334,21-04-2021,Dang,Gujarat,GJ,1,Deceased
564335,21-04-2021,Devbhumi Dwarka,Gujarat,GJ,3,Deceased
564336,21-04-2021,Gandhinagar,Gujarat,GJ,3,Deceased
564337,21-04-2021,Jamnagar,Gujarat,GJ,8,Deceased
564338,21-04-2021,Junagadh,Gujarat,GJ,1,Deceased
564339,21-04-2021,Kheda,Gujarat,GJ,1,Deceased
564340,21-04-2021,Mahisagar,Gujarat,GJ,2,Deceased
564341,21-04-2021,Mehsana,Gujarat,GJ,3,Deceased
564342,21-04-2021,Morbi,Gujarat,GJ,3,Deceased
564343,21-04-2021,Patan,Gujarat,GJ,2,Deceased
564344,21-04-2021,Porbandar,Gujarat,GJ,1,Deceased
564345,21-04-2021,Rajkot,Gujarat,GJ,12,Deceased
564346,21-04-2021,Sabarkantha,Gujarat,GJ,3,Deceased
564347,21-04-2021,Surat,Gujarat,GJ,29,Deceased
564348,21-04-2021,Surendranagar,Gujarat,GJ,3,Deceased
564349,21-04-2021,Vadodara,Gujarat,GJ,12,Deceased
564350,21-04-2021,Valsad,Gujarat,GJ,1,Deceased
564351,21-04-2021,Wardha,Maharashtra,MH,1,Migrated_Other
564352,21-04-2021,Dadra and Nagar Haveli,Dadra and Nagar Haveli and Daman and Diu,DN,206,Hospitalized
564353,21-04-2021,Dadra and Nagar Haveli,Dadra and Nagar Haveli and Daman and Diu,DN,44,Recovered
564354,21-04-2021,Kota,Rajasthan,RJ,1121,Hospitalized
564355,21-04-2021,Nagaur,Rajasthan,RJ,111,Hospitalized
564356,21-04-2021,Pali,Rajasthan,RJ,171,Hospitalized
564357,21-04-2021,Pratapgarh,Rajasthan,RJ,52,Hospitalized
564358,21-04-2021,Rajsamand,Rajasthan,RJ,273,Hospitalized
564359,21-04-2021,Sawai Madhopur,Rajasthan,RJ,402,Hospitalized
564360,21-04-2021,Sikar,Rajasthan,RJ,380,Hospitalized
564361,21-04-2021,Sirohi,Rajasthan,RJ,601,Hospitalized
564362,21-04-2021,Tonk,Rajasthan,RJ,134,Hospitalized
564363,21-04-2021,Udaipur,Rajasthan,RJ,1101,Hospitalized
564364,21-04-2021,Kota,Rajasthan,RJ,594,Recovered
564365,21-04-2021,Nagaur,Rajasthan,RJ,65,Recovered
564366,21-04-2021,Pali,Rajasthan,RJ,202,Recovered
564367,21-04-2021,Sikar,Rajasthan,RJ,15,Recovered
564368,21-04-2021,Sirohi,Rajasthan,RJ,73,Recovered
564369,21-04-2021,Tonk,Rajasthan,RJ,133,Recovered
564370,21-04-2021,Udaipur,Rajasthan,RJ,210,Recovered
564371,21-04-2021,Kota,Rajasthan,RJ,5,Deceased
564372,21-04-2021,Nagaur,Rajasthan,RJ,1,Deceased
564373,21-04-2021,Pali,Rajasthan,RJ,1,Deceased
564374,21-04-2021,Rajsamand,Rajasthan,RJ,1,Deceased
564375,21-04-2021,Sawai Madhopur,Rajasthan,RJ,1,Deceased
564376,21-04-2021,Sikar,Rajasthan,RJ,1,Deceased
564377,21-04-2021,Tonk,Rajasthan,RJ,1,Deceased
564378,21-04-2021,Udaipur,Rajasthan,RJ,8,Deceased
564379,21-04-2021,Ajmer,Rajasthan,RJ,345,Hospitalized
564380,21-04-2021,Alwar,Rajasthan,RJ,915,Hospitalized
564381,21-04-2021,Banswara,Rajasthan,RJ,201,Hospitalized
564382,21-04-2021,Baran,Rajasthan,RJ,265,Hospitalized
564383,21-04-2021,Barmer,Rajasthan,RJ,199,Hospitalized
564384,21-04-2021,Bharatpur,Rajasthan,RJ,115,Hospitalized
564385,21-04-2021,Bhilwara,Rajasthan,RJ,659,Hospitalized
564386,21-04-2021,Bikaner,Rajasthan,RJ,603,Hospitalized
564387,21-04-2021,Bundi,Rajasthan,RJ,81,Hospitalized
564388,21-04-2021,Chittorgarh,Rajasthan,RJ,214,Hospitalized
564389,21-04-2021,Churu,Rajasthan,RJ,428,Hospitalized
564390,21-04-2021,Dausa,Rajasthan,RJ,272,Hospitalized
564391,21-04-2021,Dholpur,Rajasthan,RJ,179,Hospitalized
564392,21-04-2021,Dungarpur,Rajasthan,RJ,301,Hospitalized
564393,21-04-2021,Ganganagar,Rajasthan,RJ,114,Hospitalized
564394,21-04-2021,Hanumangarh,Rajasthan,RJ,199,Hospitalized
564395,21-04-2021,Jaipur,Rajasthan,RJ,3101,Hospitalized
564396,21-04-2021,Jaisalmer,Rajasthan,RJ,75,Hospitalized
564397,21-04-2021,Jalore,Rajasthan,RJ,98,Hospitalized
564398,21-04-2021,Jhalawar,Rajasthan,RJ,203,Hospitalized
564399,21-04-2021,Jhunjhunu,Rajasthan,RJ,78,Hospitalized
564400,21-04-2021,Jodhpur,Rajasthan,RJ,1523,Hospitalized
564401,21-04-2021,Karauli,Rajasthan,RJ,108,Hospitalized
564402,21-04-2021,Ajmer,Rajasthan,RJ,167,Recovered
564403,21-04-2021,Alwar,Rajasthan,RJ,180,Recovered
564404,21-04-2021,Banswara,Rajasthan,RJ,56,Recovered
564405,21-04-2021,Baran,Rajasthan,RJ,68,Recovered
564406,21-04-2021,Bharatpur,Rajasthan,RJ,50,Recovered
564407,21-04-2021,Bikaner,Rajasthan,RJ,65,Recovered
564408,21-04-2021,Bundi,Rajasthan,RJ,19,Recovered
564409,21-04-2021,Chittorgarh,Rajasthan,RJ,116,Recovered
564410,21-04-2021,Dausa,Rajasthan,RJ,62,Recovered
564411,21-04-2021,Dholpur,Rajasthan,RJ,55,Recovered
564412,21-04-2021,Dungarpur,Rajasthan,RJ,434,Recovered
564413,21-04-2021,Ganganagar,Rajasthan,RJ,140,Recovered
564414,21-04-2021,Hanumangarh,Rajasthan,RJ,24,Recovered
564415,21-04-2021,Jaipur,Rajasthan,RJ,551,Recovered
564416,21-04-2021,Jalore,Rajasthan,RJ,62,Recovered
564417,21-04-2021,Jhalawar,Rajasthan,RJ,76,Recovered
564418,21-04-2021,Jodhpur,Rajasthan,RJ,348,Recovered
564419,21-04-2021,Ajmer,Rajasthan,RJ,1,Deceased
564420,21-04-2021,Alwar,Rajasthan,RJ,1,Deceased
564421,21-04-2021,Banswara,Rajasthan,RJ,1,Deceased
564422,21-04-2021,Baran,Rajasthan,RJ,1,Deceased
564423,21-04-2021,Barmer,Rajasthan,RJ,2,Deceased
564424,21-04-2021,Bharatpur,Rajasthan,RJ,1,Deceased
564425,21-04-2021,Bikaner,Rajasthan,RJ,3,Deceased
564426,21-04-2021,Chittorgarh,Rajasthan,RJ,2,Deceased
564427,21-04-2021,Churu,Rajasthan,RJ,1,Deceased
564428,21-04-2021,Dungarpur,Rajasthan,RJ,1,Deceased
564429,21-04-2021,Ganganagar,Rajasthan,RJ,1,Deceased
564430,21-04-2021,Jaipur,Rajasthan,RJ,5,Deceased
564431,21-04-2021,Jalore,Rajasthan,RJ,1,Deceased
564432,21-04-2021,Jhalawar,Rajasthan,RJ,3,Deceased
564433,21-04-2021,Jhunjhunu,Rajasthan,RJ,1,Deceased
564434,21-04-2021,Jodhpur,Rajasthan,RJ,18,Deceased
564435,21-04-2021,,Assam,AS,1665,Hospitalized
564436,21-04-2021,,Assam,AS,297,Recovered
564437,21-04-2021,,Assam,AS,5,Deceased
564438,21-04-2021,Papum Pare,Arunachal Pradesh,AR,26,Hospitalized
564439,21-04-2021,Lower Dibang Valley,Arunachal Pradesh,AR,16,Hospitalized
564440,21-04-2021,West Kameng,Arunachal Pradesh,AR,14,Hospitalized
564441,21-04-2021,Papum Pare,Arunachal Pradesh,AR,8,Hospitalized
564442,21-04-2021,East Siang,Arunachal Pradesh,AR,3,Hospitalized
564443,21-04-2021,Lohit,Arunachal Pradesh,AR,2,Hospitalized
564444,21-04-2021,Changlang,Arunachal Pradesh,AR,2,Hospitalized
564445,21-04-2021,Namsai,Arunachal Pradesh,AR,1,Hospitalized
564446,21-04-2021,Pakke Kessang,Arunachal Pradesh,AR,1,Hospitalized
564447,21-04-2021,Papum Pare,Arunachal Pradesh,AR,1,Recovered
564448,21-04-2021,Lower Dibang Valley,Arunachal Pradesh,AR,1,Recovered
564449,21-04-2021,Tawang,Arunachal Pradesh,AR,3,Recovered
564450,21-04-2021,West Kameng,Arunachal Pradesh,AR,8,Recovered
564451,21-04-2021,Papum Pare,Arunachal Pradesh,AR,3,Recovered
564452,21-04-2021,,Delhi,DL,24638,Hospitalized
564453,21-04-2021,,Delhi,DL,24600,Recovered
564454,21-04-2021,,Delhi,DL,249,Deceased
564455,21-04-2021,Rajnandgaon,Chhattisgarh,CT,885,Hospitalized
564456,21-04-2021,Balod,Chhattisgarh,CT,481,Hospitalized
564457,21-04-2021,Bametara,Chhattisgarh,CT,300,Hospitalized
