Entry_ID,Date Announced,Detected District,Detected State,State code,Num Cases,Current Status
621816,23-05-2021,Karaikal,Puducherry,PY,205,Recovered
621817,23-05-2021,Yanam,Puducherry,PY,154,Recovered
621818,23-05-2021,Mahe,Puducherry,PY,18,Recovered
621819,23-05-2021,Puducherry,Puducherry,PY,24,Deceased
621820,23-05-2021,Karaikal,Puducherry,PY,6,Deceased
621821,23-05-2021,Yanam,Puducherry,PY,4,Deceased
621822,23-05-2021,East Khasi Hills,Meghalaya,ML,483,Hospitalized
621823,23-05-2021,Ribhoi,Meghalaya,ML,27,Hospitalized
621824,23-05-2021,West Garo Hills,Meghalaya,ML,48,Hospitalized
621825,23-05-2021,West Jaintia Hills,Meghalaya,ML,56,Hospitalized
621826,23-05-2021,East Jaintia Hills,Meghalaya,ML,34,Hospitalized
621827,23-05-2021,South West Garo Hills,Meghalaya,ML,47,Hospitalized
621828,23-05-2021,West Khasi Hills,Meghalaya,ML,16,Hospitalized
621829,23-05-2021,East Garo Hills,Meghalaya,ML,9,Hospitalized
621830,23-05-2021,South Garo Hills,Meghalaya,ML,20,Hospitalized
621831,23-05-2021,North Garo Hills,Meghalaya,ML,11,Hospitalized
621832,23-05-2021,South West Khasi Hills,Meghalaya,ML,52,Hospitalized
621833,23-05-2021,East Khasi Hills,Meghalaya,ML,316,Recovered
621834,23-05-2021,Ribhoi,Meghalaya,ML,81,Recovered
621835,23-05-2021,West Garo Hills,Meghalaya,ML,77,Recovered
621836,23-05-2021,West Jaintia Hills,Meghalaya,ML,17,Recovered
621837,23-05-2021,East Jaintia Hills,Meghalaya,ML,10,Recovered
621838,23-05-2021,South West Garo Hills,Meghalaya,ML,22,Recovered
621839,23-05-2021,West Khasi Hills,Meghalaya,ML,10,Recovered
621840,23-05-2021,East Garo Hills,Meghalaya,ML,7,Recovered
621841,23-05-2021,South Garo Hills,Meghalaya,ML,3,Recovered
621842,23-05-2021,North Garo Hills,Meghalaya,ML,9,Recovered
621843,23-05-2021,South West Khasi Hills,Meghalaya,ML,1,Recovered
621844,23-05-2021,East Khasi Hills,Meghalaya,ML,17,Deceased
621845,23-05-2021,West Jaintia Hills,Meghalaya,ML,5,Deceased
621846,23-05-2021,Aizawl,Mizoram,MZ,43,Recovered
621847,23-05-2021,Lunglei,Mizoram,MZ,6,Recovered
621848,23-05-2021,Mamit,Mizoram,MZ,3,Recovered
621849,23-05-2021,Serchhip,Mizoram,MZ,2,Recovered
621850,23-05-2021,Champhai,Mizoram,MZ,1,Recovered
621851,23-05-2021,Aizawl,Mizoram,MZ,2,Deceased
621852,23-05-2021,,Delhi,DL,1649,Hospitalized
621853,23-05-2021,,Delhi,DL,5158,Recovered
621854,23-05-2021,,Delhi,DL,189,Deceased
621855,23-05-2021,East Sikkim,Sikkim,SK,204,Hospitalized
621856,23-05-2021,West Sikkim,Sikkim,SK,69,Hospitalized
621857,23-05-2021,South Sikkim,Sikkim,SK,51,Hospitalized
621858,23-05-2021,,Sikkim,SK,198,Recovered
621859,23-05-2021,,Sikkim,SK,3,Deceased
621860,23-05-2021,Lucknow,Uttar Pradesh,UP,295,Hospitalized
621861,23-05-2021,Varanasi,Uttar Pradesh,UP,250,Hospitalized
621862,23-05-2021,Kanpur Nagar,Uttar Pradesh,UP,120,Hospitalized
621863,23-05-2021,Prayagraj,Uttar Pradesh,UP,56,Hospitalized
621864,23-05-2021,Meerut,Uttar Pradesh,UP,260,Hospitalized
621865,23-05-2021,Gautam Buddha Nagar,Uttar Pradesh,UP,148,Hospitalized
621866,23-05-2021,Gorakhpur,Uttar Pradesh,UP,204,Hospitalized
621867,23-05-2021,Ghaziabad,Uttar Pradesh,UP,156,Hospitalized
621868,23-05-2021,Bareilly,Uttar Pradesh,UP,97,Hospitalized
621869,23-05-2021,Moradabad,Uttar Pradesh,UP,105,Hospitalized
621870,23-05-2021,Jhansi,Uttar Pradesh,UP,173,Hospitalized
621871,23-05-2021,Saharanpur,Uttar Pradesh,UP,264,Hospitalized
621872,23-05-2021,Agra,Uttar Pradesh,UP,48,Hospitalized
621873,23-05-2021,Lakhimpur Kheri,Uttar Pradesh,UP,47,Hospitalized
621874,23-05-2021,Jaunpur,Uttar Pradesh,UP,102,Hospitalized
621875,23-05-2021,Ballia,Uttar Pradesh,UP,15,Hospitalized
621876,23-05-2021,Aligarh,Uttar Pradesh,UP,37,Hospitalized
621877,23-05-2021,Ghazipur,Uttar Pradesh,UP,41,Hospitalized
621878,23-05-2021,Mathura,Uttar Pradesh,UP,33,Hospitalized
621879,23-05-2021,Shahjahanpur,Uttar Pradesh,UP,51,Hospitalized
621880,23-05-2021,Deoria,Uttar Pradesh,UP,46,Hospitalized
621881,23-05-2021,Barabanki,Uttar Pradesh,UP,84,Hospitalized
621882,23-05-2021,Azamgarh,Uttar Pradesh,UP,76,Hospitalized
621883,23-05-2021,Ayodhya,Uttar Pradesh,UP,79,Hospitalized
621884,23-05-2021,Sonbhadra,Uttar Pradesh,UP,67,Hospitalized
621885,23-05-2021,Rae Bareli,Uttar Pradesh,UP,45,Hospitalized
621886,23-05-2021,Amroha,Uttar Pradesh,UP,73,Hospitalized
621887,23-05-2021,Chandauli,Uttar Pradesh,UP,13,Hospitalized
621888,23-05-2021,Pratapgarh,Uttar Pradesh,UP,18,Hospitalized
621889,23-05-2021,Budaun,Uttar Pradesh,UP,68,Hospitalized
621890,23-05-2021,Sultanpur,Uttar Pradesh,UP,11,Hospitalized
621891,23-05-2021,Unnao,Uttar Pradesh,UP,33,Hospitalized
621892,23-05-2021,Bijnor,Uttar Pradesh,UP,43,Hospitalized
621893,23-05-2021,Etawah,Uttar Pradesh,UP,13,Hospitalized
621894,23-05-2021,Hardoi,Uttar Pradesh,UP,43,Hospitalized
621895,23-05-2021,Lalitpur,Uttar Pradesh,UP,40,Hospitalized
621896,23-05-2021,Shamli,Uttar Pradesh,UP,123,Hospitalized
621897,23-05-2021,Sitapur,Uttar Pradesh,UP,51,Hospitalized
621898,23-05-2021,Maharajganj,Uttar Pradesh,UP,47,Hospitalized
621899,23-05-2021,Hapur,Uttar Pradesh,UP,66,Hospitalized
621900,23-05-2021,Lucknow,Uttar Pradesh,UP,851,Recovered
621901,23-05-2021,Varanasi,Uttar Pradesh,UP,554,Recovered
621902,23-05-2021,Kanpur Nagar,Uttar Pradesh,UP,224,Recovered
621903,23-05-2021,Prayagraj,Uttar Pradesh,UP,171,Recovered
621904,23-05-2021,Meerut,Uttar Pradesh,UP,809,Recovered
621905,23-05-2021,Gautam Buddha Nagar,Uttar Pradesh,UP,594,Recovered
621906,23-05-2021,Gorakhpur,Uttar Pradesh,UP,700,Recovered
621907,23-05-2021,Ghaziabad,Uttar Pradesh,UP,255,Recovered
621908,23-05-2021,Bareilly,Uttar Pradesh,UP,261,Recovered
621909,23-05-2021,Moradabad,Uttar Pradesh,UP,695,Recovered
621910,23-05-2021,Jhansi,Uttar Pradesh,UP,362,Recovered
621911,23-05-2021,Saharanpur,Uttar Pradesh,UP,405,Recovered
621912,23-05-2021,Agra,Uttar Pradesh,UP,166,Recovered
621913,23-05-2021,Lakhimpur Kheri,Uttar Pradesh,UP,177,Recovered
621914,23-05-2021,Jaunpur,Uttar Pradesh,UP,203,Recovered
621915,23-05-2021,Ballia,Uttar Pradesh,UP,141,Recovered
621916,23-05-2021,Aligarh,Uttar Pradesh,UP,116,Recovered
621917,23-05-2021,Ghazipur,Uttar Pradesh,UP,254,Recovered
621918,23-05-2021,Mathura,Uttar Pradesh,UP,167,Recovered
621919,23-05-2021,Shahjahanpur,Uttar Pradesh,UP,472,Recovered
621920,23-05-2021,Deoria,Uttar Pradesh,UP,608,Recovered
621921,23-05-2021,Barabanki,Uttar Pradesh,UP,120,Recovered
621922,23-05-2021,Azamgarh,Uttar Pradesh,UP,102,Recovered
621923,23-05-2021,Ayodhya,Uttar Pradesh,UP,187,Recovered
621924,23-05-2021,Sonbhadra,Uttar Pradesh,UP,108,Recovered
621925,23-05-2021,Rae Bareli,Uttar Pradesh,UP,98,Recovered
621926,23-05-2021,Amroha,Uttar Pradesh,UP,221,Recovered
621927,23-05-2021,Chandauli,Uttar Pradesh,UP,120,Recovered
621928,23-05-2021,Pratapgarh,Uttar Pradesh,UP,124,Recovered
621929,23-05-2021,Budaun,Uttar Pradesh,UP,182,Recovered
621930,23-05-2021,Sultanpur,Uttar Pradesh,UP,90,Recovered
621931,23-05-2021,Unnao,Uttar Pradesh,UP,33,Recovered
621932,23-05-2021,Bijnor,Uttar Pradesh,UP,104,Recovered
621933,23-05-2021,Etawah,Uttar Pradesh,UP,88,Recovered
621934,23-05-2021,Hardoi,Uttar Pradesh,UP,67,Recovered
621935,23-05-2021,Lalitpur,Uttar Pradesh,UP,242,Recovered
621936,23-05-2021,Shamli,Uttar Pradesh,UP,184,Recovered
621937,23-05-2021,Sitapur,Uttar Pradesh,UP,103,Recovered
621938,23-05-2021,Maharajganj,Uttar Pradesh,UP,207,Recovered
621939,23-05-2021,Hapur,Uttar Pradesh,UP,185,Recovered
621940,23-05-2021,Lucknow,Uttar Pradesh,UP,18,Deceased
621941,23-05-2021,Varanasi,Uttar Pradesh,UP,15,Deceased
621942,23-05-2021,Kanpur Nagar,Uttar Pradesh,UP,5,Deceased
621943,23-05-2021,Prayagraj,Uttar Pradesh,UP,4,Deceased
621944,23-05-2021,Meerut,Uttar Pradesh,UP,9,Deceased
621945,23-05-2021,Gautam Buddha Nagar,Uttar Pradesh,UP,3,Deceased
621946,23-05-2021,Gorakhpur,Uttar Pradesh,UP,10,Deceased
621947,23-05-2021,Bareilly,Uttar Pradesh,UP,2,Deceased
621948,23-05-2021,Moradabad,Uttar Pradesh,UP,4,Deceased
621949,23-05-2021,Jhansi,Uttar Pradesh,UP,15,Deceased
621950,23-05-2021,Saharanpur,Uttar Pradesh,UP,10,Deceased
621951,23-05-2021,Agra,Uttar Pradesh,UP,11,Deceased
621952,23-05-2021,Lakhimpur Kheri,Uttar Pradesh,UP,10,Deceased
621953,23-05-2021,Jaunpur,Uttar Pradesh,UP,1,Deceased
621954,23-05-2021,Aligarh,Uttar Pradesh,UP,1,Deceased
621955,23-05-2021,Ghazipur,Uttar Pradesh,UP,1,Deceased
621956,23-05-2021,Mathura,Uttar Pradesh,UP,4,Deceased
621957,23-05-2021,Shahjahanpur,Uttar Pradesh,UP,3,Deceased
621958,23-05-2021,Deoria,Uttar Pradesh,UP,2,Deceased
621959,23-05-2021,Barabanki,Uttar Pradesh,UP,1,Deceased
621960,23-05-2021,Azamgarh,Uttar Pradesh,UP,1,Deceased
621961,23-05-2021,Ayodhya,Uttar Pradesh,UP,14,Deceased
621962,23-05-2021,Rae Bareli,Uttar Pradesh,UP,4,Deceased
621963,23-05-2021,Amroha,Uttar Pradesh,UP,1,Deceased
621964,23-05-2021,Chandauli,Uttar Pradesh,UP,1,Deceased
621965,23-05-2021,Budaun,Uttar Pradesh,UP,1,Deceased
621966,23-05-2021,Sultanpur,Uttar Pradesh,UP,2,Deceased
621967,23-05-2021,Unnao,Uttar Pradesh,UP,4,Deceased
621968,23-05-2021,Bijnor,Uttar Pradesh,UP,1,Deceased
621969,23-05-2021,Etawah,Uttar Pradesh,UP,2,Deceased
621970,23-05-2021,Hardoi,Uttar Pradesh,UP,3,Deceased
621971,23-05-2021,Sitapur,Uttar Pradesh,UP,2,Deceased
621972,23-05-2021,Maharajganj,Uttar Pradesh,UP,1,Deceased
621973,23-05-2021,Hapur,Uttar Pradesh,UP,2,Deceased
621974,23-05-2021,Muzaffarnagar,Uttar Pradesh,UP,146,Hospitalized
621975,23-05-2021,Bulandshahr,Uttar Pradesh,UP,162,Hospitalized
621976,23-05-2021,Kushinagar,Uttar Pradesh,UP,73,Hospitalized
621977,23-05-2021,Muzaffarnagar,Uttar Pradesh,UP,381,Recovered
621978,23-05-2021,Bulandshahr,Uttar Pradesh,UP,290,Recovered
621979,23-05-2021,Kushinagar,Uttar Pradesh,UP,211,Recovered
621980,23-05-2021,Muzaffarnagar,Uttar Pradesh,UP,1,Deceased
621981,23-05-2021,Bulandshahr,Uttar Pradesh,UP,1,Deceased
621982,23-05-2021,Kushinagar,Uttar Pradesh,UP,1,Deceased
621983,23-05-2021,Gonda,Uttar Pradesh,UP,46,Hospitalized
621984,23-05-2021,Jalaun,Uttar Pradesh,UP,13,Hospitalized
621985,23-05-2021,Rampur,Uttar Pradesh,UP,26,Hospitalized
621986,23-05-2021,Basti,Uttar Pradesh,UP,60,Hospitalized
621987,23-05-2021,Bahraich,Uttar Pradesh,UP,-22,Hospitalized
621988,23-05-2021,Banda,Uttar Pradesh,UP,10,Hospitalized
621989,23-05-2021,Mirzapur,Uttar Pradesh,UP,12,Hospitalized
621990,23-05-2021,Pilibhit,Uttar Pradesh,UP,87,Hospitalized
621991,23-05-2021,Farrukhabad,Uttar Pradesh,UP,45,Hospitalized
621992,23-05-2021,Auraiya,Uttar Pradesh,UP,21,Hospitalized
621993,23-05-2021,Etah,Uttar Pradesh,UP,21,Hospitalized
621994,23-05-2021,Mainpuri,Uttar Pradesh,UP,14,Hospitalized
621995,23-05-2021,Amethi,Uttar Pradesh,UP,51,Hospitalized
621996,23-05-2021,Sambhal,Uttar Pradesh,UP,28,Hospitalized
621997,23-05-2021,Kannauj,Uttar Pradesh,UP,16,Hospitalized
621998,23-05-2021,Siddharthnagar,Uttar Pradesh,UP,49,Hospitalized
621999,23-05-2021,Baghpat,Uttar Pradesh,UP,91,Hospitalized
622000,23-05-2021,Firozabad,Uttar Pradesh,UP,21,Hospitalized
622001,23-05-2021,Sant Kabir Nagar,Uttar Pradesh,UP,19,Hospitalized
622002,23-05-2021,Mau,Uttar Pradesh,UP,26,Hospitalized
622003,23-05-2021,Bhadohi,Uttar Pradesh,UP,31,Hospitalized
622004,23-05-2021,Balrampur,Uttar Pradesh,UP,26,Hospitalized
622005,23-05-2021,Chitrakoot,Uttar Pradesh,UP,2,Hospitalized
622006,23-05-2021,Fatehpur,Uttar Pradesh,UP,6,Hospitalized
622007,23-05-2021,Kanpur Dehat,Uttar Pradesh,UP,6,Hospitalized
622008,23-05-2021,Hamirpur,Uttar Pradesh,UP,10,Hospitalized
622009,23-05-2021,Ambedkar Nagar,Uttar Pradesh,UP,23,Hospitalized
622010,23-05-2021,Kaushambi,Uttar Pradesh,UP,5,Hospitalized
622011,23-05-2021,Shrawasti,Uttar Pradesh,UP,32,Hospitalized
622012,23-05-2021,Mahoba,Uttar Pradesh,UP,9,Hospitalized
622013,23-05-2021,Kasganj,Uttar Pradesh,UP,6,Hospitalized
622014,23-05-2021,Hathras,Uttar Pradesh,UP,3,Hospitalized
622015,23-05-2021,Gonda,Uttar Pradesh,UP,88,Recovered
622016,23-05-2021,Jalaun,Uttar Pradesh,UP,69,Recovered
622017,23-05-2021,Rampur,Uttar Pradesh,UP,63,Recovered
622018,23-05-2021,Basti,Uttar Pradesh,UP,98,Recovered
622019,23-05-2021,Bahraich,Uttar Pradesh,UP,15,Recovered
622020,23-05-2021,Banda,Uttar Pradesh,UP,73,Recovered
622021,23-05-2021,Mirzapur,Uttar Pradesh,UP,73,Recovered
622022,23-05-2021,Pilibhit,Uttar Pradesh,UP,121,Recovered
622023,23-05-2021,Farrukhabad,Uttar Pradesh,UP,78,Recovered
622024,23-05-2021,Auraiya,Uttar Pradesh,UP,48,Recovered
622025,23-05-2021,Etah,Uttar Pradesh,UP,89,Recovered
622026,23-05-2021,Mainpuri,Uttar Pradesh,UP,113,Recovered
622027,23-05-2021,Amethi,Uttar Pradesh,UP,157,Recovered
622028,23-05-2021,Sambhal,Uttar Pradesh,UP,68,Recovered
622029,23-05-2021,Kannauj,Uttar Pradesh,UP,101,Recovered
622030,23-05-2021,Siddharthnagar,Uttar Pradesh,UP,127,Recovered
622031,23-05-2021,Baghpat,Uttar Pradesh,UP,209,Recovered
622032,23-05-2021,Firozabad,Uttar Pradesh,UP,46,Recovered
622033,23-05-2021,Sant Kabir Nagar,Uttar Pradesh,UP,119,Recovered
622034,23-05-2021,Mau,Uttar Pradesh,UP,32,Recovered
622035,23-05-2021,Bhadohi,Uttar Pradesh,UP,90,Recovered
622036,23-05-2021,Balrampur,Uttar Pradesh,UP,143,Recovered
622037,23-05-2021,Chitrakoot,Uttar Pradesh,UP,37,Recovered
622038,23-05-2021,Fatehpur,Uttar Pradesh,UP,22,Recovered
622039,23-05-2021,Kanpur Dehat,Uttar Pradesh,UP,25,Recovered
622040,23-05-2021,Hamirpur,Uttar Pradesh,UP,21,Recovered
622041,23-05-2021,Ambedkar Nagar,Uttar Pradesh,UP,140,Recovered
622042,23-05-2021,Kaushambi,Uttar Pradesh,UP,14,Recovered
622043,23-05-2021,Shrawasti,Uttar Pradesh,UP,89,Recovered
622044,23-05-2021,Mahoba,Uttar Pradesh,UP,16,Recovered
622045,23-05-2021,Kasganj,Uttar Pradesh,UP,30,Recovered
622046,23-05-2021,Hathras,Uttar Pradesh,UP,40,Recovered
622047,23-05-2021,Gonda,Uttar Pradesh,UP,3,Deceased
622048,23-05-2021,Jalaun,Uttar Pradesh,UP,2,Deceased
622049,23-05-2021,Rampur,Uttar Pradesh,UP,7,Deceased
622050,23-05-2021,Basti,Uttar Pradesh,UP,10,Deceased
622051,23-05-2021,Farrukhabad,Uttar Pradesh,UP,3,Deceased
622052,23-05-2021,Auraiya,Uttar Pradesh,UP,3,Deceased
622053,23-05-2021,Etah,Uttar Pradesh,UP,1,Deceased
622054,23-05-2021,Mainpuri,Uttar Pradesh,UP,1,Deceased
622055,23-05-2021,Amethi,Uttar Pradesh,UP,2,Deceased
622056,23-05-2021,Sambhal,Uttar Pradesh,UP,1,Deceased
622057,23-05-2021,Siddharthnagar,Uttar Pradesh,UP,5,Deceased
622058,23-05-2021,Baghpat,Uttar Pradesh,UP,1,Deceased
622059,23-05-2021,Firozabad,Uttar Pradesh,UP,2,Deceased
622060,23-05-2021,Sant Kabir Nagar,Uttar Pradesh,UP,1,Deceased
622061,23-05-2021,Bhadohi,Uttar Pradesh,UP,6,Deceased
622062,23-05-2021,Chitrakoot,Uttar Pradesh,UP,1,Deceased
622063,23-05-2021,Kanpur Dehat,Uttar Pradesh,UP,1,Deceased
622064,23-05-2021,Hamirpur,Uttar Pradesh,UP,3,Deceased
622065,23-05-2021,Ambedkar Nagar,Uttar Pradesh,UP,5,Deceased
622066,23-05-2021,Mahoba,Uttar Pradesh,UP,2,Deceased
622067,23-05-2021,Anantapur,Andhra Pradesh,AP,1846,Hospitalized
622068,23-05-2021,Chittoor,Andhra Pradesh,AP,2323,Hospitalized
622069,23-05-2021,Guntur,Andhra Pradesh,AP,1249,Hospitalized
622070,23-05-2021,Y.S.R. Kadapa,Andhra Pradesh,AP,883,Hospitalized
622071,23-05-2021,Krishna,Andhra Pradesh,AP,774,Hospitalized
622072,23-05-2021,Kurnool,Andhra Pradesh,AP,1166,Hospitalized
622073,23-05-2021,S.P.S. Nellore,Andhra Pradesh,AP,1045,Hospitalized
622074,23-05-2021,Prakasam,Andhra Pradesh,AP,1162,Hospitalized
622075,23-05-2021,Srikakulam,Andhra Pradesh,AP,971,Hospitalized
622076,23-05-2021,Visakhapatnam,Andhra Pradesh,AP,1668,Hospitalized
622077,23-05-2021,Vizianagaram,Andhra Pradesh,AP,821,Hospitalized
622078,23-05-2021,Anantapur,Andhra Pradesh,AP,2847,Recovered
622079,23-05-2021,Chittoor,Andhra Pradesh,AP,2646,Recovered
622080,23-05-2021,Guntur,Andhra Pradesh,AP,1852,Recovered
622081,23-05-2021,Y.S.R. Kadapa,Andhra Pradesh,AP,1635,Recovered
622082,23-05-2021,Krishna,Andhra Pradesh,AP,845,Recovered
622083,23-05-2021,Kurnool,Andhra Pradesh,AP,722,Recovered
622084,23-05-2021,S.P.S. Nellore,Andhra Pradesh,AP,1410,Recovered
622085,23-05-2021,Prakasam,Andhra Pradesh,AP,439,Recovered
622086,23-05-2021,Srikakulam,Andhra Pradesh,AP,824,Recovered
622087,23-05-2021,Visakhapatnam,Andhra Pradesh,AP,2789,Recovered
622088,23-05-2021,Vizianagaram,Andhra Pradesh,AP,775,Recovered
622089,23-05-2021,Anantapur,Andhra Pradesh,AP,8,Deceased
622090,23-05-2021,Chittoor,Andhra Pradesh,AP,15,Deceased
622091,23-05-2021,Guntur,Andhra Pradesh,AP,8,Deceased
622092,23-05-2021,Y.S.R. Kadapa,Andhra Pradesh,AP,3,Deceased
622093,23-05-2021,Krishna,Andhra Pradesh,AP,8,Deceased
622094,23-05-2021,Kurnool,Andhra Pradesh,AP,8,Deceased
622095,23-05-2021,S.P.S. Nellore,Andhra Pradesh,AP,6,Deceased
622096,23-05-2021,Srikakulam,Andhra Pradesh,AP,7,Deceased
622097,23-05-2021,Visakhapatnam,Andhra Pradesh,AP,9,Deceased
622098,23-05-2021,Vizianagaram,Andhra Pradesh,AP,11,Deceased
622099,23-05-2021,East Godavari,Andhra Pradesh,AP,2887,Hospitalized
622100,23-05-2021,West Godavari,Andhra Pradesh,AP,1972,Hospitalized
622101,23-05-2021,East Godavari,Andhra Pradesh,AP,8,Deceased
622102,23-05-2021,West Godavari,Andhra Pradesh,AP,13,Deceased
622103,23-05-2021,East Godavari,Andhra Pradesh,AP,2221,Recovered
622104,23-05-2021,West Godavari,Andhra Pradesh,AP,1104,Recovered
622105,23-05-2021,Ajmer,Rajasthan,RJ,133,Hospitalized
622106,23-05-2021,Alwar,Rajasthan,RJ,461,Hospitalized
622107,23-05-2021,Banswara,Rajasthan,RJ,57,Hospitalized
622108,23-05-2021,Baran,Rajasthan,RJ,76,Hospitalized
622109,23-05-2021,Barmer,Rajasthan,RJ,105,Hospitalized
622110,23-05-2021,Bharatpur,Rajasthan,RJ,83,Hospitalized
622111,23-05-2021,Bhilwara,Rajasthan,RJ,117,Hospitalized
622112,23-05-2021,Bikaner,Rajasthan,RJ,201,Hospitalized
622113,23-05-2021,Bundi,Rajasthan,RJ,39,Hospitalized
622114,23-05-2021,Chittorgarh,Rajasthan,RJ,107,Hospitalized
622115,23-05-2021,Dausa,Rajasthan,RJ,65,Hospitalized
622116,23-05-2021,Dholpur,Rajasthan,RJ,40,Hospitalized
622117,23-05-2021,Dungarpur,Rajasthan,RJ,73,Hospitalized
622118,23-05-2021,Ganganagar,Rajasthan,RJ,241,Hospitalized
622119,23-05-2021,Hanumangarh,Rajasthan,RJ,313,Hospitalized
622120,23-05-2021,Jaipur,Rajasthan,RJ,1483,Hospitalized
622121,23-05-2021,Jaisalmer,Rajasthan,RJ,226,Hospitalized
622122,23-05-2021,Jalore,Rajasthan,RJ,6,Hospitalized
622123,23-05-2021,Jhalawar,Rajasthan,RJ,75,Hospitalized
622124,23-05-2021,Jhunjhunu,Rajasthan,RJ,286,Hospitalized
622125,23-05-2021,Jodhpur,Rajasthan,RJ,501,Hospitalized
622126,23-05-2021,Karauli,Rajasthan,RJ,83,Hospitalized
622127,23-05-2021,Ajmer,Rajasthan,RJ,485,Recovered
622128,23-05-2021,Alwar,Rajasthan,RJ,1207,Recovered
622129,23-05-2021,Banswara,Rajasthan,RJ,12,Recovered
622130,23-05-2021,Baran,Rajasthan,RJ,211,Recovered
622131,23-05-2021,Barmer,Rajasthan,RJ,535,Recovered
622132,23-05-2021,Bharatpur,Rajasthan,RJ,672,Recovered
622133,23-05-2021,Bhilwara,Rajasthan,RJ,309,Recovered
622134,23-05-2021,Bikaner,Rajasthan,RJ,498,Recovered
622135,23-05-2021,Bundi,Rajasthan,RJ,102,Recovered
622136,23-05-2021,Chittorgarh,Rajasthan,RJ,299,Recovered
622137,23-05-2021,Dausa,Rajasthan,RJ,302,Recovered
622138,23-05-2021,Dholpur,Rajasthan,RJ,184,Recovered
622139,23-05-2021,Dungarpur,Rajasthan,RJ,12,Recovered
622140,23-05-2021,Ganganagar,Rajasthan,RJ,289,Recovered
622141,23-05-2021,Hanumangarh,Rajasthan,RJ,326,Recovered
622142,23-05-2021,Jaipur,Rajasthan,RJ,3193,Recovered
622143,23-05-2021,Jaisalmer,Rajasthan,RJ,375,Recovered
622144,23-05-2021,Jalore,Rajasthan,RJ,121,Recovered
622145,23-05-2021,Jhalawar,Rajasthan,RJ,299,Recovered
622146,23-05-2021,Jhunjhunu,Rajasthan,RJ,549,Recovered
622147,23-05-2021,Jodhpur,Rajasthan,RJ,1249,Recovered
622148,23-05-2021,Karauli,Rajasthan,RJ,176,Recovered
622149,23-05-2021,Ajmer,Rajasthan,RJ,4,Deceased
622150,23-05-2021,Alwar,Rajasthan,RJ,7,Deceased
622151,23-05-2021,Banswara,Rajasthan,RJ,2,Deceased
622152,23-05-2021,Barmer,Rajasthan,RJ,3,Deceased
622153,23-05-2021,Bharatpur,Rajasthan,RJ,7,Deceased
622154,23-05-2021,Bhilwara,Rajasthan,RJ,2,Deceased
622155,23-05-2021,Bikaner,Rajasthan,RJ,7,Deceased
622156,23-05-2021,Chittorgarh,Rajasthan,RJ,2,Deceased
622157,23-05-2021,Hanumangarh,Rajasthan,RJ,5,Deceased
622158,23-05-2021,Jaipur,Rajasthan,RJ,27,Deceased
622159,23-05-2021,Jaisalmer,Rajasthan,RJ,2,Deceased
622160,23-05-2021,Jhalawar,Rajasthan,RJ,3,Deceased
622161,23-05-2021,Jhunjhunu,Rajasthan,RJ,1,Deceased
622162,23-05-2021,Jodhpur,Rajasthan,RJ,8,Deceased
622163,23-05-2021,Churu,Rajasthan,RJ,113,Hospitalized
622164,23-05-2021,Churu,Rajasthan,RJ,7,Deceased
622165,23-05-2021,Churu,Rajasthan,RJ,712,Recovered
622166,23-05-2021,Kota,Rajasthan,RJ,201,Hospitalized
622167,23-05-2021,Nagaur,Rajasthan,RJ,96,Hospitalized
622168,23-05-2021,Pali,Rajasthan,RJ,317,Hospitalized
622169,23-05-2021,Pratapgarh,Rajasthan,RJ,101,Hospitalized
622170,23-05-2021,Rajsamand,Rajasthan,RJ,105,Hospitalized
622171,23-05-2021,Sawai Madhopur,Rajasthan,RJ,45,Hospitalized
622172,23-05-2021,Sikar,Rajasthan,RJ,245,Hospitalized
622173,23-05-2021,Sirohi,Rajasthan,RJ,71,Hospitalized
622174,23-05-2021,Tonk,Rajasthan,RJ,55,Hospitalized
622175,23-05-2021,Udaipur,Rajasthan,RJ,401,Hospitalized
622176,23-05-2021,Kota,Rajasthan,RJ,949,Recovered
622177,23-05-2021,Nagaur,Rajasthan,RJ,199,Recovered
622178,23-05-2021,Pali,Rajasthan,RJ,334,Recovered
622179,23-05-2021,Pratapgarh,Rajasthan,RJ,47,Recovered
622180,23-05-2021,Rajsamand,Rajasthan,RJ,376,Recovered
622181,23-05-2021,Sawai Madhopur,Rajasthan,RJ,201,Recovered
622182,23-05-2021,Sikar,Rajasthan,RJ,1115,Recovered
622183,23-05-2021,Sirohi,Rajasthan,RJ,178,Recovered
622184,23-05-2021,Tonk,Rajasthan,RJ,161,Recovered
622185,23-05-2021,Udaipur,Rajasthan,RJ,843,Recovered
622186,23-05-2021,Kota,Rajasthan,RJ,4,Deceased
622187,23-05-2021,Nagaur,Rajasthan,RJ,1,Deceased
622188,23-05-2021,Pali,Rajasthan,RJ,4,Deceased
622189,23-05-2021,Rajsamand,Rajasthan,RJ,2,Deceased
622190,23-05-2021,Sawai Madhopur,Rajasthan,RJ,1,Deceased
622191,23-05-2021,Sikar,Rajasthan,RJ,2,Deceased
622192,23-05-2021,Tonk,Rajasthan,RJ,1,Deceased
622193,23-05-2021,Udaipur,Rajasthan,RJ,11,Deceased
622194,23-05-2021,Kohima,Nagaland,NL,78,Hospitalized
622195,23-05-2021,Dimapur,Nagaland,NL,77,Hospitalized
622196,23-05-2021,Tuensang,Nagaland,NL,23,Hospitalized
